,0,1,2,3,4,5,6,7,8,9,avg
52,14159.367,13730.317,14012.795,14394.467,14382.635,13948.048,13959.217,14182.413,14356.178,14012.869,14113.8306
53,14819.74,14676.87,15311.826,14933.783,14984.303,14548.307,14854.945,14823.062,15178.843,14789.481,14892.116
54,15095.846,14812.9,15404.209,14797.657,14991.28,14823.879,14778.826,14809.594,15274.963,14699.912,14948.9066
55,14823.783,14689.298,16000.248,14962.568,14887.928,14767.082,14635.18,14773.977,15291.111,14775.455,14960.663
56,15019.621,14591.744,16234.03,15201.951,15135.529,14944.393,14439.932,14958.098,15599.172,15067.205,15119.1675
57,15586.737,14782.98,16887.7,15027.491,15059.842,15092.695,14888.162,15312.563,15688.328,15245.167,15357.1665
58,15440.086,14825.16,17017.887,15315.05,14854.924,14979.158,14802.731,15404.382,15612.282,15407.316,15365.8976
59,15370.117,14925.971,16435.113,15113.441,14812.047,14950.472,14548.409,15266.766,15631.532,15141.918,15219.5786
60,15158.98,14758.145,16301.261,14887.03,14738.875,14868.433,14429.533,15180.779,15820.169,15008.677,15115.1882
61,15620.678,15255.79,16304.366,15201.077,14898.917,15094.408,14905.695,15557.803,15817.025,15127.309,15378.3068
62,16179.968,15637.057,16107.045,16059.115,15480.328,15711.771,15640.842,16498.29,16358.324,16100.104,15977.2844
63,16660.77,16318.792,16215.961,16921.738,16330.444,16208.013,16480.143,16692.52,16875.055,16600.62,16530.4056
64,16602.213,16672.336,16936.783,16937.496,16355.848,16215.141,16785.098,16508.914,16788.36,16451.865,16625.4054
65,16364.159,15841.078,17293.988,16356.291,15914.17,16088.651,16606.34,16182.332,16570.773,15758.949,16297.6731
66,15625.498,15796.84,16735.625,15893.703,15285.07,15333.63,16102.634,16134.146,15518.26,15521.428,15794.6834
67,15007.336,14957.414,16213.322,15185.475,14636.738,14639.571,15284.111,15469.822,14707.683,14599.474,15070.0946
68,14081.051,14117.137,14789.828,13968.467,13458.827,13662.779,14014.9375,14377.439,13885.121,13623.842,13997.94285
69,12803.062,12981.471,13152.148,13137.898,12597.063,12738.939,13198.85,13490.927,12692.943,12699.512,12949.2813
70,12284.607,12607.46,12921.713,12406.531,11913.207,12094.108,12471.244,12945.594,11958.853,11798.087,12340.1404
71,12259.527,12327.455,12832.727,12263.041,11846.253,11722.04,11937.833,12680.316,11662.34,11628.895,12116.0427
72,10855.871,11095.971,10360.776,10623.735,10876.669,11379.95,10563.744,10769.781,11152.973,10559.436,10823.8906
73,11484.812,11578.949,10876.263,10930.734,11533.232,11590.5,11368.775,11264.086,11919.092,10962.107,11350.855
74,12545.595,12646.336,12381.836,12100.629,12911.108,12634.809,12566.247,12460.053,13136.859,12250.811,12563.4283
75,14095.361,14121.66,14129.718,14106.316,14007.88,13775.24,14137.908,14090.791,14613.351,13847.811,14092.6036
76,14692.156,14916.042,15062.35,14937.215,14556.225,14734.52,14736.9375,14891.258,15138.399,14838.502,14850.36045
77,14861.901,15017.719,15551.598,14819.652,14545.89,14942.78,15015.717,14749.691,15106.4,14943.476,14955.4824
78,14973.926,15193.365,15724.68,14566.809,14668.976,15010.729,14742.053,14757.956,15048.229,14760.341,14944.7064
79,15212.514,15142.594,16144.114,14891.035,14781.139,14990.664,14994.408,15072.979,15059.384,14975.4,15126.4231
80,15267.15,15041.266,15985.797,15281.952,15132.436,15081.795,15042.271,15014.016,15344.055,15414.555,15260.5293
81,15294.289,15146.482,16252.836,14971.4,14968.326,15192.949,15098.303,15089.151,15364.247,15547.838,15292.5821
82,15315.1455,15186.325,16290.15,15035.627,14788.447,15043.603,14843.615,15122.141,15262.965,15258.832,15214.68505
83,15297.217,15275.926,15988.146,14903.77,14907.586,15102.247,14673.906,14891.144,15208.131,15126.623,15137.4696
84,15481.145,15372.858,15993.285,15021.104,15177.964,15289.953,14961.415,15282.698,15790.801,15410.039,15378.1262
85,16161.982,16129.362,16502.744,15734.957,15503.491,15563.426,15853.275,15983.625,16271.2705,16183.237,15988.73695
86,16666.406,16597.086,16442.512,16480.727,16002.842,15870.639,16274.215,16899.77,16680.396,16697.154,16461.1747
87,16472.938,16557.25,16602.29,16899.164,16528.914,16020.627,16517.27,16697.988,16671.19,16623.012,16559.0643
88,16389.773,16519.658,16609.982,16334.82,16156.867,15717.48,16383.103,16302.006,16373.348,16171.662,16295.8699
89,15855.022,15633.484,16514.371,15823.797,15312.464,15322.155,15996.518,15786.402,15809.609,15276.076,15732.9898
90,14594.779,15020.311,15574.158,14828.572,14391.481,14461.294,15244.597,15484.478,14379.733,14580.953,14856.0356
91,13988.004,14114.863,14692.424,13848.855,13726.131,13600.526,14246.258,14520.994,13028.996,13402.225,13916.9276
92,13013.705,13148.238,13378.23,12831.481,12700.1875,12747.014,13187.375,13427.159,12345.027,12491.736,12927.01525
93,12370.172,12307.636,12424.748,12384.162,12153.155,12094.623,12549.811,12653.577,11849.25,11952.553,12273.9687
94,12057.205,12110.41,12320.727,11821.144,11614.318,11857.439,12435.4375,12456.125,11562.471,11371.043,11960.63195
95,11970.1875,11984.36,12309.314,11690.48,11598.412,11696.892,12145.444,12356.578,11479.258,11284.301,11851.52265
96,11237.485,11367.041,11286.002,10945.184,11247.763,11769.093,10781.302,11074.151,11138.949,11011.589,11185.8559
97,12514.48,12671.289,12351.895,12140.055,12492.336,12672.982,12345.957,12317.461,12416.207,12351.018,12427.368
98,13905.269,14031.746,13980.191,13650.439,13974.873,13989.272,13859.832,13934.581,13533.957,14042.0625,13890.22225
99,14702.306,14788.557,15041.053,14715.018,14600.961,14810.127,14946.554,14823.297,14731.145,14889.475,14804.8493
100,14595.068,15063.16,15007.165,14690.592,14671.105,14929.254,15027.694,15002.252,14924.846,15083.682,14899.4818
101,14709.617,15232.907,15126.271,14509.202,14631.652,14903.125,14875.826,14796.75,14819.557,15127.836,14873.2743
102,14961.036,15517.846,15515.767,14582.324,14767.959,15149.543,14773.811,14889.193,14945.433,15207.9375,15031.08495
103,15393.34,15474.214,15808.336,14795.268,14828.238,15138.814,15182.25,15170.205,15087.244,15242.851,15212.076
104,15493.865,15267.484,15465.143,14978.191,15208.902,14960.546,15194.675,15096.238,15291.203,15647.567,15260.3814
105,15200.456,15244.957,15686.146,14699.279,15062.053,14953.13,15143.145,15132.221,15201.395,15736.528,15205.931
106,15238.891,15323.105,15782.383,14689.098,14843.934,14888.061,15078.691,15023.014,15310.504,15231.359,15140.904
107,15581.359,15597.637,15806.678,15050.688,15223.761,15299.017,15258.77,15132.252,15494.971,15662.518,15410.7651
108,16152.69,16039.881,16176.812,15528.631,16135.027,15829.968,15977.477,16120.255,16310.582,16270.078,16054.1401
109,16638.355,16617.49,16954.488,16208.824,16650.8,16089.314,16740.559,16525.043,16770.883,16893.78,16608.9536
110,16545.299,16383.033,16822.25,16408.691,16709.441,15953.951,16952.621,16774.559,16767.455,16612.719,16593.0019
111,16207.445,16119.985,16654.045,16395.566,16633.857,15724.945,16635.121,16332.856,16503.234,16078.832,16328.5886
112,15628.974,15809.141,15983.018,15756.213,15897.053,15175.059,16100.664,15741.721,16122.492,15618.802,15783.3137
113,14773.865,14888.025,15349.6875,14995.881,14844.51,14422.66,15181.102,15128.837,15315.164,14511.669,14941.14005
114,13700.687,14023.117,14242.22,13827.9375,13895.597,13427.334,14137.786,14299.254,13985.418,13306.965,13884.63155
115,12855.837,13092.694,13298.479,12734.759,13315.096,12620.725,12970.826,13443.363,12670.414,12297.369,12929.9562
116,12276.117,12556.41,12393.271,12187.239,12439.666,12104.73,12302.594,12857.847,12216.9795,11877.205,12321.20585
117,12076.934,12205.431,11891.737,11810.19,12095.751,11752.648,11998.479,12260.449,11906.142,11666.936,11966.4697
118,11928.879,12044.736,11730.559,11529.186,11560.245,11700.848,11995.156,12476.023,11669.1875,11204.242,11783.90615
119,11951.6455,11984.142,11912.926,11529.233,11711.334,11779.797,11845.455,12303.393,11680.568,11204.496,11790.29895
120,12320.21,12537.957,12759.375,12298.345,12615.187,12770.668,12124.98,12365.263,12278.951,12333.691,12440.4627
121,13960.348,14143.903,13849.627,13770.207,13896.682,13865.093,13646.271,13984.799,14060.229,13794.85,13897.2009
122,14938.695,14795.572,14766.563,14538.526,14881.591,14762.863,14494.98,15018.33,14357.281,14753.988,14730.8389
123,14985.643,14975.854,15170.373,14704.857,15010.271,15203.079,14824.501,15202.762,14917.373,14954.113,14994.8826
124,14845.33,15186.578,15229.07,14858.428,15243.662,15041.975,14790.858,15241.984,15010.889,15084.016,15053.279
125,14992.137,15402.133,15511.105,14622.865,15371.932,15017.871,14918.09,15223.155,15246.252,15294.237,15159.9777
126,15265.156,15549.385,15672.794,14949.722,15499.441,15437.237,14955.389,15196.236,15416.836,15320.152,15326.2348
127,15173.137,15684.049,15749.484,14997.16,15397.171,15470.075,15220.579,15265.971,15392.951,15286.772,15363.7349
128,15263.501,15402.996,15421.205,14794.652,15665.228,15293.537,15120.551,15103.647,15279.906,15439.611,15278.4834
129,15017.348,15416.354,15715.65,14727.853,15421.18,15044.84,15320.166,15296.572,15172.314,15552.792,15268.5069
130,15400.145,15687.246,16082.353,15124.211,15427.387,15059.564,15749.752,15592.975,15706.533,15610.994,15544.116
131,16109.174,16377.891,16402,15861.093,16076.796,15919.327,16200.343,16176.01,16324.553,16475.418,16192.2605
132,16767.16,16660.74,16612.004,16302.301,16783.285,16520.947,16989.406,16864.496,16887.285,16866.25,16725.3874
133,16661.709,16741.098,16761.668,16350.55,16664.8,16485.988,17239.236,16763.734,16832.184,16787.031,16728.7998
134,16128.847,16200.457,16085.715,16189.28,16191.389,16013.193,17097.355,16483.912,16318.9375,16333.193,16304.22785
135,15819.51,15651.374,15489.064,15814.564,15645.0625,15355.4375,16537.05,15877.56,16016.051,15554.93,15776.0603
136,14902.502,14916.672,14412.543,14969.322,14615.566,14539.004,15587.037,15012.088,15396.801,14650.617,14900.2152
137,14067.205,13786.066,13509.782,13792.969,13399.863,13664.764,14318.8125,14138.647,14161.611,13585.571,13842.52905
138,13337.182,13078.809,12582.395,12936.66,12587.17,12718.22,13284.91,13104.727,13038.651,12473.094,12914.1818
139,12330.218,12534.771,11953.459,12301.775,12308.61,12099.481,12405.057,12670.802,11964.552,11776.367,12234.5092
140,12012.12,12199.907,11600.828,12124.283,11839.859,11838.061,11959.189,12502.693,11770.469,11567.264,11941.4673
141,11883.543,11944.778,11547.828,11612.061,11819.086,11588.651,11959.401,12211.137,11588.527,11571.29,11772.6302
142,11697.176,11873.855,11774.755,11603.605,11447.455,11502.484,11840.8545,12622.512,11545.18,11310.717,11721.85935
143,12157.581,12286.078,12643.219,11886.602,12089.51,11869.549,11934.959,12929.074,12253.8545,11751.377,12180.18035
144,13601.852,13771.9375,13971.424,13932.506,13568.431,13844.619,13703.219,13652.647,13243.534,13568.334,13685.85035
145,14877.945,15017.355,14675.604,14809.094,14450.593,14701.14,14529.93,14772.221,14591.076,14466.915,14689.1873
146,15027.186,15136.662,15032.41,14842.35,14961.137,14984.801,14742.803,15197.379,14450.152,14693.131,14906.8011
147,15136.758,15403.412,15261.612,15051.0205,15079.594,15221.023,14906.514,15251.5,15072.143,14934.982,15131.85585
148,15248.127,15735.514,15377.582,15419.242,15531.723,15343.5625,14949.666,15605.964,15422.26,15221.075,15385.47155
149,15225.256,15781.706,15558.6875,15174.506,15676.373,15449.166,15328.373,15687.643,15522.522,15420.752,15482.49845
150,15513.023,15687.732,15641.781,15282.596,15735.72,15809.93,15287.685,15557.021,15646.517,15462.722,15562.4727
151,15057.291,15770.399,15726.557,15143.656,15685.227,15570.547,15395.461,15477.348,15719.99,15157.83,15470.4306
152,15147.705,15596.527,15481.19,14996.981,15884.424,15500.51,15262.598,15437.586,15468.551,15222.747,15399.8819
153,15366.692,15860.033,15762.987,15226.2295,15715.18,15622.525,15821.241,15843.909,15540.918,15594.777,15635.44915
154,16001.42,16591.924,16279.065,16016.563,16079.971,15952.193,16464.086,16546.342,16620.705,16410.898,16296.3167
155,16628.217,17112.613,16775.836,16651.057,16838.682,16813.846,16914.617,16872.938,17273.494,16785.057,16866.6357
156,16828.973,17004.582,16866.105,16440.27,17148.465,16973.432,17067.387,17041.695,17327.527,16664.264,16936.27
157,16392.816,16764.678,16482.191,16199.405,16462.672,16516.531,17052.285,16687.21,16807.367,16183.23,16554.8385
158,15695.354,16098.996,15433.272,15624.333,15647.927,15825.859,16486.402,16203.486,16049.354,15740.774,15880.5757
159,15027.702,15168.777,14524.1455,15160.376,14837.098,14770.842,15642.95,15533.484,15602.377,14699.355,15096.71065
160,13971.686,14217.157,13361.686,13894.094,13644.417,13778.185,14472.91,14453.955,14817.876,13597.5625,14020.95285
161,13469.672,12993.076,12492.842,12893.141,12398.284,12859.91,13410.5625,13577.951,13682.512,12537.623,13031.55735
162,12647.078,12487.718,11837.053,12421.065,11729.625,12225.105,12920.178,12727.205,12898.094,11980.982,12387.4103
163,12173.382,12098.317,11584.782,11946.854,11530.471,11803.021,12462.107,12557.869,11937.08,11700.51,11979.4393
164,12140.957,12059.043,11604.863,12031.032,11181.762,11744.212,12055.342,12251.617,11759.092,11392.675,11822.0595
165,12039.205,11856.739,11982.643,11518.3125,11375.877,11766.638,11895.688,12408.732,11882.482,11534.8125,11826.1129
166,12193.83,11895.066,12614.031,11913.361,11391.4795,12010.263,12187.678,12954.424,12363.094,11672.749,12119.59755
167,13137.549,13113.221,13899.899,12865.059,12613.996,12918.881,13140.632,14032.68,13678.924,13021.426,13242.2267
168,15007.435,14791.521,14370.72,14995.646,14457.121,14632.008,14594.662,14843.825,14589.157,14833.516,14711.5611
169,15825.404,15601.898,15076.124,15288.664,14965.992,14965.744,15136.17,15287.834,15199.823,14973.703,15232.1356
170,15699.484,15761.414,15566.472,15371.098,15448.041,15040.9795,15593.0625,15741.775,15606.473,15081.295,15491.0094
171,15615.207,15878.875,15742.327,15643.189,15577.896,15161.077,15819.734,15726.484,16057.956,15418.645,15664.139
172,15838.373,16210.332,15880.156,15835.223,15887.663,15631.457,15782.855,15918.215,16320.902,15374.951,15868.0127
173,15804.282,16162.367,16024.162,15517.852,15945.348,15792.241,15859.587,15860.164,16443.418,15445.707,15885.5128
174,16067.054,15852.212,16141.102,15491.369,15909.01,15832.656,15360.18,15787.861,16374.465,15240.076,15805.5985
175,15923.121,15805.807,16181.451,15213.689,15848.057,15429.15,15832.235,15687.366,16260.555,15123.737,15730.5168
176,16002.116,16083.734,16078.956,15735.767,16114.791,15712.613,15633.283,15845.378,16649.64,15609.439,15946.5717
177,16537.629,16659.117,16505.062,16061.998,15996.475,16228.477,16646.2,16584.979,17187.074,16374.207,16478.1218
178,17211.07,17282.16,16859.664,16777.824,16476.188,16691.023,16925.55,17261.941,17611.129,17181.191,17027.774
179,17252.986,17254.71,16990.295,16814.695,17001.672,16948.562,17424.611,17022.387,17764.379,16525.883,17100.018
180,17025.404,16799.004,16954.52,16421.484,17175.418,16636.598,16714.578,16969.527,17520.74,16329.455,16854.6728
181,16394.645,16545.219,16658.756,15949.201,16426.62,15719.578,16392.64,16231.396,16587.277,15744.605,16264.9937
182,15439.004,15758.074,15645.715,15011.844,15474.122,14655.461,15593.863,15363.337,15950.314,15038.246,15392.998
183,14423.333,14611.727,14524.117,14094.758,14512.932,13554.471,14421.203,14466.86,15586.184,13601.617,14379.7202
184,13457.689,13687.23,13204.814,12972.82,13290.943,12494.19,13700.266,13611.954,14678.969,12730.467,13382.9342
185,13004.072,12761.328,12406.36,12281.596,12266.797,11787.597,12793.112,13101.617,13863.535,11852.949,12611.8963
186,12554.26,12455.261,11960.017,12191.127,12023.168,11413.928,12698.977,12426.049,13121.614,11600.738,12244.5139
187,12252.028,12229.414,11836.219,11764.5,11962.891,11234.922,12317.652,12377.026,12404.084,11385.873,11976.4609
188,12371.963,12189.829,11884.597,11905.896,11766.433,11257.59,12273.911,12005.332,12505.742,11444.404,11960.5697
189,12875.744,12238.333,12334.402,11879.151,12321.457,11884.481,12525.58,12374.637,12847.493,12165.502,12344.678
190,13644.314,12963.354,13149.312,12895.961,12886.568,12714.671,13456.217,13813.717,13991.264,12857.479,13237.2857
191,14745.5205,14324.602,14455.451,14232.002,14405.906,14059.906,14669.393,15373.682,15157.691,14663.555,14608.77085
192,14886.331,15017.621,14106.52,15188.586,14630.4,14898.329,14719.178,14753.422,14663.391,15300.781,14816.4559
193,15322.349,15416.131,14751.014,15366.414,14919.438,15193.465,14805.25,15107.678,15095.024,15207.418,15118.4181
194,15506.133,15750.802,14909.926,15476.635,15215.329,15344.145,14974.159,15619.181,15434.162,15372.807,15360.3279
195,15362.025,15625.783,15156.436,15725.953,15003.745,15679.893,15429.197,15716.709,15738.653,15498.807,15493.7201
196,15299.1875,15830.393,15162.744,15804.8955,15213.334,15913.113,15608.033,15536.883,15954.162,15378.043,15570.0788
197,15341.359,15498.991,15275.564,15308.233,15046.197,15783.0625,15560.105,15212.895,15921.891,15211.174,15415.94715
198,15712.777,15335.023,15398.012,15516.418,15095.039,15733.647,15346.721,15344.633,15760.427,14971.901,15421.4598
199,16214.281,15537.277,15814.99,15564.457,15436.705,15831.1875,15806.561,15685.471,15935.428,15381.049,15720.74065
200,16550.29,16354.667,16173.511,16312.553,16300.44,16312.021,16228.127,16335.745,16788.926,16227.946,16358.4226
201,17016.861,16903.322,16774.23,16587.834,16477.824,16735.86,16892.875,16957.016,17200.965,16963.75,16851.0537
202,17130.926,16766.012,16825.234,16849.434,16280.822,16768.746,16941.336,17181.664,17211.02,16910.117,16886.5311
203,16809.031,16613.14,16287.08,16541.252,16402.793,16621.207,16892.164,16647.336,16957.418,16112.495,16588.3916
204,16295.781,16293.946,15717.666,16104.205,16198.359,16078.493,16310.278,16435.266,16714.793,15873.978,16202.2765
205,15441.097,15457.965,14705.523,15326.76,14993.85,15067.287,15589.924,15379.705,15706.536,15043.285,15271.1932
206,14257.689,14536.605,13508.756,14075.443,13591.706,14001.199,14529.355,14209.211,14953.078,13998.557,14166.1599
207,13590.572,13407.986,12293.967,12947.631,12679.273,12869.758,13426.733,13459.976,14551.881,12660.248,13188.8025
208,12823.041,12726.006,11449.383,12202.572,11956.88,12092.914,12813.748,12930.237,13744.201,12191.071,12493.0053
209,12140.268,12185.655,11053.029,11871.66,11569.219,11657.315,12484.824,12610.945,13288.15,11693.681,12055.4746
210,12246.208,11951.154,11050.474,11883.449,11760.01,11472.75,12612.82,12267.52,12789.23,11506.282,11953.9897
211,12391.951,11722.087,11297.238,11830.229,11841.315,11394.45,12461.268,12353.258,12242.719,11254.18,11878.8695
212,12870.995,12056.398,11946.529,12113.129,12499.02,11802.339,12617.294,12526.207,12580.98,12024.399,12303.729
213,13936.398,12933.377,13058.641,13010.322,14057.832,13068.473,13513.504,13707.281,13562.2,13267.215,13411.5243
214,14673.205,14106.885,14110.119,14244.589,14908.214,14085.603,14821.648,15223.549,14898.383,14350.919,14542.3114
215,15136.496,14967.865,14880.029,14909.041,15599.221,15031.201,15483.676,16195.592,15888.839,15457.031,15354.8991
216,14877.567,14725.237,14212.313,15010.441,14578.094,14820.075,14540.871,14562.8955,14241.463,15022.447,14659.14035
217,14916.432,14840.281,14760.521,15074.256,14732.537,15005.508,14515.646,14887.314,14395.521,14925.625,14805.3641
218,15144.313,15139.416,14619.339,15030.852,15030.01,15102.051,14499.952,15001.947,14482.996,15159.219,14921.0095
219,14888.209,15054.239,14882.792,15217.723,14807.441,15183.7705,14790.322,15191.475,14676.724,14833.774,14952.64695
220,14707.466,15221.127,14718.733,15189.773,14963.756,15232.512,15005.98,15173.361,14405.882,14810.966,14942.9556
221,14728.077,14910.574,14826.012,14701.164,14937.961,15264.413,15346.002,15083.605,14642.395,14647.24,14908.7443
222,15216.998,15173.189,15206.242,15482.26,15179.284,15728.186,15535.427,15547.924,15269.549,14962.117,15330.1176
223,16218.628,15903.763,16147.213,16212.061,15574.947,16324.073,16335.363,16291.396,16088.395,15969.322,16106.5161
224,16720.336,16492.414,16673.533,16577.324,16319.196,16787.57,16829.465,16822.668,16658.43,16696.604,16657.754
225,16669.848,16718.312,16872.498,16506.484,16250.45,16783.068,17074.906,16967.934,16180.807,16769.043,16679.335
226,16315.525,16233.705,16439.332,16335.824,15785.198,16553.295,16782.781,16919.416,15812.328,16325.963,16350.3367
227,15859.273,15717.623,15681.4795,15845.506,15715.693,16157.873,16217.732,16317.544,15562.709,15544.549,15861.99815
228,15184.637,15159.621,14727.83,14982.504,15379.176,15412.456,15501.636,15612.467,14988.264,14796.844,15174.5435
229,14380.703,14076.947,13344.03,14026.606,14131.107,14107.641,14460.533,14353.353,13627.236,13669.691,14017.7847
230,13247.6875,13359.77,12176.964,13103.418,12870.244,13102.156,13457.3125,13448.583,12986.48,12636.879,13038.9494
231,12683.683,12508.705,11277.569,12261.064,12065.684,12334.727,12700.153,12923.799,12796.139,12255.918,12380.7441
232,12308.907,12101.92,10774.176,11855.422,11557.447,11894.624,12219.424,12643.658,12344.652,11772.921,11947.3151
233,11895.642,11598.687,10673.117,11668.312,11276.989,11679.718,12112.363,12474.309,12157.442,11679.272,11721.5851
234,12333.499,11829.875,10970.532,11712.96,11599.275,11581.255,12398.549,12472.074,12045.922,11578.748,11852.2689
235,12852.234,11724.98,11664.852,12109.638,12082.639,11773.948,12713.569,12757.742,12127.917,11649.206,12145.6725
236,13860.951,12717.041,12809.988,13151.619,13103.26,12579.365,13341.482,13838.855,13275.256,13157.142,13183.4959
237,14877.893,14035.232,14091.451,14393.579,14499.308,14029.311,14548.959,15219.607,14479.547,14410.87,14458.5757
238,15315.05,14563.778,14672.006,15134.539,15034.018,14613.779,15226.137,15989.301,14894.15,15111.76,15055.4518
239,15137.73,14641.892,14699.543,14795.56,15495.156,14940.293,15223.898,16133.744,14969.068,15121.871,15115.8755
