,0,1,2,3,4,5,6,7,8,9,avg
54,14784.696,14591.309,14739.309,14286.047,14291.303,14741.85,14139.012,15025.231,14723.529,14413.994,14573.628
55,14912.869,14774.469,14780.971,14398.542,14499.779,14670.32,14155.512,15050.215,14635.262,14710.232,14658.8171
56,15124.763,14941.861,15032.8,14281.703,14391.058,14831.61,14409.415,15366.285,14893.682,14727.854,14800.1031
57,15128.225,14842.823,15123.001,14721.415,14525.254,14850.488,14301.479,15512.779,15189.436,14882.689,14907.7589
58,15159.25,14667.932,15033.393,14386.178,14314.803,14955.367,14505.682,15498.4375,15098.631,14736.436,14835.61095
59,15060.897,14913.275,14674.431,14368.689,14602.497,15010.955,14027.713,15370.662,15012.381,14754.125,14779.5625
60,14919.461,15140.3125,14663.313,14294.689,14331.828,15052.145,14316.851,15306.182,15030.334,14786.887,14784.20025
61,15154.461,15639.311,14910.55,14909.859,14534.985,15454.431,14584.281,15566.467,15079.049,15167.672,15100.1066
62,15737.723,15983.566,15627.816,15522.529,15167.561,15882.029,15475.228,16345.636,15666.496,15639.258,15704.7842
63,16654.27,16559.371,16202.439,16217.553,16053.967,16477.002,16281.265,16666.418,16178.645,16048.875,16333.9805
64,16888.742,16827.254,16037.686,16058.622,16156.338,16631.951,16300.176,16565.137,16240.051,16126.15,16383.2107
65,16472.934,16810.582,15829.592,15288.24,16007.921,16722.332,16119.58,16170.296,15733.533,15869.217,16102.4227
66,16073.515,16222.751,15014.53,14980.625,15590.588,15668.563,15639.518,15692.236,15357.967,15432.997,15567.329
67,15411.977,15399.736,14246.51,14575.076,14739.803,14267.669,14586.04,14866.631,14614.021,14365.43,14707.2893
68,14283.909,14084.972,13090.988,13086.117,13902.303,13208.598,13693.748,13624.933,13503.146,13264.328,13574.3042
69,13393.805,12779.412,12249.673,12389.303,12617.611,12144.711,12737.302,12662.372,12732.994,12481.268,12618.8451
70,12720.785,11913.047,11591.841,11511.649,12007.969,11439.731,11981.07,12020.123,12191.52,11847.182,11922.4917
71,12249.907,11327.286,11470.961,11312.6045,11480.111,11053.684,11557.116,11520.156,11749.228,11439.689,11516.07425
72,10686.471,10489.875,10337.35,10705.928,10220.98,10341.724,10601.418,10917.614,10285.864,10556.137,10514.3361
73,11001.165,11117.132,10723.937,11134.375,10621.37,10941.342,10750.26,11191.443,10775.166,11031.609,10928.7799
74,12430.518,12451.044,12108.586,12138.231,11852.761,12223.192,11876.282,12220.086,12025.241,12305.916,12163.1857
75,13851.145,13458.26,13694.613,13860.186,13109.27,13443.988,13334.779,13897.549,13541.855,13708.244,13589.9889
76,14772.99,14428.633,14306.499,14316.566,13985.65,14619.917,14289.783,14711.199,14411.5625,14420.025,14426.28245
77,14961.441,14606.933,14522.403,14435.916,14229.189,14886.826,14327.99,14859.639,14670.355,14579.221,14607.9913
78,15101.581,14803.737,14670.088,14384.364,14217.775,15054.551,14185.217,15050.127,14701.383,14539.27,14670.8093
79,15321.802,14905.541,14855.125,14769.004,14236.811,15005.458,14399.238,15097.271,14758.679,14848.919,14819.7848
80,15386.771,15100.08,15091.544,14591.881,14362.676,15205.314,14649.758,15294.025,14870.577,14911.521,14946.4147
81,15295.826,14938.76,14973.678,14728.209,14185.587,15127.979,14644.526,15341.602,14991.638,14946.213,14917.4018
82,15238.031,14835.543,14808.191,14478.707,14076.756,15209.112,14510.172,15238.457,14866.011,14811.504,14807.2484
83,15088.666,15041.82,14633.15,14219.771,14272.229,15213.193,14220.391,14990.961,14820.053,14802.357,14730.2591
84,15253.529,15289.272,14840.029,14425.141,14502.445,15443.53,14634.318,15042.854,15082.537,15214.426,14972.8081
85,15922.672,15890.147,15673.643,15420.98,15179.107,16016.848,15286.695,15751.873,15813.225,15675.337,15663.0527
86,16466.688,16245.838,16164.299,15905.979,15892.721,16528.492,16044.201,16621.668,16295.875,16326.127,16249.1888
87,16483.436,16591.328,16102.727,15932.766,16218.441,16676.61,16184.496,16420.45,16286.598,16339.816,16323.6668
88,16135.156,16375.535,15683.449,15449.19,15780.62,16469.812,15771.654,16043.549,15948.473,16069.949,15972.7387
89,15610.078,15844.951,15004.187,14782.74,15331.646,15923.095,15524.998,15516.986,15293.219,15415.414,15424.7314
90,14887.74,14872.669,14160.171,14100.469,14566.267,14649.95,14649.754,14784.4,14551.995,14732.309,14595.5724
91,13771.877,13878.771,12931.134,13206.443,13380.28,12995.316,13349.007,13742.677,13426.926,13572.595,13425.5026
92,12668.355,12746.629,12223.122,12091.449,12475.145,12036.375,12528.588,12675.881,12499.314,12543.074,12448.7932
93,12169.43,11765.261,11684.078,11740.611,11615.971,11228.559,11877.137,11995.164,12028.609,12018.464,11812.3284
94,11876.041,11346.504,11347.729,11265.36,11399.558,10904.49,11656.725,11669.488,11811.161,11615.975,11489.3031
95,11737.885,11176.852,11290.939,11147.398,11170.648,10623.859,11461.639,11445.245,11611.535,11528.096,11319.4096
96,11117.121,11053.838,10603.192,11065.39,10564.365,10950.332,10949.2705,11125.332,10900.3545,10999.285,10932.848
97,12285.25,12289.623,12004.888,12397.064,11624.604,12263.869,12128.783,11957.426,12358.435,12158.568,12146.851
98,13854.889,13795.577,13783.8,13806.123,13213.875,13618.195,13525.707,13407.246,13789.663,13621.5,13641.6575
99,14592.105,14542.35,14542.689,14761.922,13982.604,14261.645,14443.287,14639.498,14394.857,14440.709,14460.1666
100,14836.859,15028.14,14606.025,14681.094,14285.328,14823.186,14752.641,14852.484,14501.949,14523.916,14689.1622
101,14816.502,14949.889,14852.711,14526.145,14095.566,14919.043,14659.322,14871.768,14653.098,14604.799,14694.8843
102,14934.6,15265.099,14926.055,14792.959,14137.436,15127.672,14702.383,15155.012,14894.287,14656.687,14859.219
103,15089.285,15267.998,14859.975,15127.112,14311.348,15240.666,14877.881,15154.512,14850.401,14806.72,14958.5898
104,15035.213,15304.158,15025.973,15048.68,14330.68,15488.862,14871.932,15188.039,14819.115,14758.078,14987.073
105,14907.788,14906.713,14932.554,14977.436,14086.811,15319.057,14612.15,15089.533,14860.754,14685.256,14837.8052
106,14853.033,14897.164,14871.982,14802.482,14251.102,15217.8125,14675.764,15067.535,14763.725,14806.061,14820.66605
107,15063.106,15303.469,14877.764,14828.859,14520.574,15424.623,14957.512,15120.046,15078.82,14898.061,15007.2834
108,15747.633,15859.068,15634.956,15407.902,15258.7295,15903.208,15638.879,15522.639,16000.736,15563.171,15653.69215
109,16337.723,16404.008,16340.135,16301.291,15738.452,16451.92,16145.751,16144.471,16676.582,15994.408,16253.4741
110,16408.602,16388.297,16435.469,16199.398,16077.495,16747.816,16545.812,16441.738,16372.122,16036.845,16365.3594
111,15903.381,16387.807,16009.934,15859.025,15807.953,16497.895,16272.741,15880.716,15950.973,16008.65,16057.9075
112,15002.656,15881.818,15236.176,15298.34,15158.672,15825.333,15535.85,15530.625,15275.605,15403.945,15414.902
113,14121.12,14979.254,14051.717,14337.393,14349.4,14717.4375,14944.638,14812.65,14345.016,14526.244,14518.48695
114,13339.77,13838.344,12804.259,13240.461,13279.291,13340.918,13865.209,13799.932,13423.486,13499.6455,13443.13155
115,12385.698,12898.955,11777.047,12371.274,12427.006,11970.892,12801.967,12727.932,12487.73,12579.791,12442.8292
116,11772.504,12093.602,11314.34,11767.414,11698.276,11327.761,12137.241,12126.518,11851.033,11967.859,11805.6548
117,11628.348,11449.647,11178.759,11437.43,11243.391,10918.555,11687.473,11812.826,11485.898,11694.112,11453.6439
118,11543.088,11366.596,11010.795,11237.087,11158.587,10719.539,11628.462,11617.08,11558.107,11479.941,11331.9282
119,11722.955,11667.42,11157.216,11323.961,11421.164,10559.365,11603.613,11606.942,11640.611,11696.276,11439.9523
120,11921.588,12443.644,11856.369,12247.296,11958.26,12376.639,12048.609,12320.73,12024.131,12282.345,12147.9611
121,13389.635,13752.98,13706.901,14058.893,13373.994,13813.779,13791.356,13721.822,13823.134,13542.908,13697.5402
122,14546.462,14859.545,14702.125,14640.41,14259.17,14729.819,14639.743,14660.521,14738.62,14427.365,14620.378
123,14627.584,15234.721,14754.582,14805.361,14531.902,14887.838,14755.172,14918.652,14831.363,14546.305,14789.348
124,14765.119,15521.213,14935.83,14788.279,14831.2295,15155.757,14923.474,15059.652,15058.506,14476.51,14951.55695
125,14990.275,15506.212,15312.067,14861.986,14625.318,15370.812,15219.705,15213.184,15306.863,14547.018,15095.344
126,15097.354,15775.424,15288.355,15026.334,14547.305,15591.936,15071.3955,15238.368,15286.743,14740.039,15166.32535
127,15083.855,15779.396,15200.076,15181.082,14746.403,15484.521,15085.504,15142.565,15096.524,14657.801,15145.7727
128,15031.457,15818.529,15307.738,15035.132,14512.12,15474.126,15091.081,15098.311,15060.625,14495.342,15092.4461
129,14953.129,15448.904,15283.5205,14998.215,14620.121,15398.865,14669.428,15063.749,15142.678,14484.367,15006.29765
