,0,1,2,3,4,5,6,7,8,9,avg
24,1023.17,1005.6068,1004.51306,1018.4949,1018.3976,1018.2352,1002.5477,1015.47125,1015.2118,1015.8086,1013.745691
25,1001.8291,991.5134,1003.5012,1013.39246,1010.4831,994.9656,983.6035,997.3515,993.12646,985.5947,997.536102
26,979.1143,992.63025,1003.26654,1015.4376,1009.342,994.12415,991.0197,994.86084,986.69275,992.44995,995.893808
27,1020.5188,1035.1497,1039.955,1054.0419,1035.7476,1003.112,1013.3937,1021.6736,1019.1881,1022.8198,1026.56002
28,1078.5991,1090.973,1100.0619,1115.9396,1119.4476,1078.5852,1088.2277,1080.0515,1091.4603,1084.0393,1092.73852
29,1190.0648,1198.2924,1180.5891,1217.3099,1215.1221,1205.428,1192.4833,1174.66,1186.2567,1170.0134,1193.02197
30,1279.6768,1252.1234,1263.4817,1301.4229,1301.464,1261.0972,1285.5791,1241.9951,1255.2869,1235.1414,1267.72685
31,1314.6514,1315.113,1297.6454,1346.1135,1322.5618,1285.346,1316.377,1297.8904,1305.367,1302.4749,1310.35404
32,1315.048,1323.2468,1310.0479,1345.7068,1311.0298,1279.5684,1314.5583,1317.7234,1303.1282,1337.9148,1315.79724
33,1298.5583,1298.6743,1283.4866,1328.1257,1294.3389,1241.8359,1307.7676,1310.0026,1282.4768,1317.365,1296.26317
34,1284.7158,1268.208,1268.4233,1309.0508,1262.3933,1240.8885,1284.1489,1288.9492,1275.0588,1294.2974,1277.6134
35,1291.0427,1255.655,1221.0286,1286.7222,1259.6111,1243.2207,1259.0154,1253.5078,1230.064,1271.1357,1257.10032
36,1280.1595,1251.5808,1239.4641,1281.2559,1255.0167,1215.8992,1234.4581,1253.7388,1218.8896,1270.5137,1250.09764
37,1287.1476,1259.083,1232.023,1271.4734,1256.5269,1213.6294,1252.0901,1259.2457,1223.4786,1280.437,1253.51347
38,1315.5239,1290.1946,1249.2971,1300.5542,1293.6628,1266.1223,1275.3809,1274.5037,1262.3203,1303.876,1283.14358
39,1385.9736,1355.7839,1318.9368,1374.3461,1353.6838,1351.8782,1355.3022,1348.0735,1360.5549,1357.3319,1356.18649
40,1427.5206,1387.4731,1390.4038,1427.8535,1414.9402,1414.6821,1410.6323,1410.1987,1416.4075,1393.0801,1409.31919
41,1415.5405,1395.1744,1392.4614,1428.5667,1403.9207,1417.0226,1387.7534,1390.5393,1407.973,1394.5164,1403.34684
