,0,1,2,3,4,5,6,7,8,9,avg
75,11322.113,11315.553,11512.119,11280.735,11279.669,11466.299,11577.731,11254.029,11257.951,11106.287,11337.2486
76,11959.657,12159.158,12368.891,12152.795,11936.488,12291.497,12461.957,12078.43,11936.919,11960.595,12130.6387
77,12343.838,12406.244,12959.375,12819.145,12331.338,12709.3125,13039.742,12350.842,12249.76,12532.984,12574.25805
78,12257.233,12608.4,13056.098,12874.523,12595.686,12823.024,13216.822,12598.334,12391.738,12699.178,12712.1036
79,12100.121,12646.203,13047.924,12732.522,12501.848,12786.469,13062.951,12286.404,12373.364,12572.521,12611.0327
80,11984.988,12502.529,12752.569,12532.244,12222.315,12534.562,12934.733,12275.694,12057.689,12408.383,12420.5706
81,11843.952,12207.081,12533.67,12422.598,12098.796,12543.523,12666.27,12183.452,11928.404,12088.126,12251.5872
82,11754.586,11904.373,12381.248,12366.184,12074.89,12520.945,12415.994,11955.262,11949.545,11963.945,12128.6972
83,11837.629,12151.318,12427.547,12253.506,12094.247,12570.035,12426.416,11918.809,12166.63,12012.986,12185.9123
84,12171.369,12326.965,12510.29,12419.832,12524.092,12771.512,12621.049,12085.801,12471.639,12013.1,12391.5649
85,12717.988,12839.648,13131.603,12717.18,13040.121,13126.111,13194.912,12471.781,12849.131,12356.859,12844.5334
86,13254.695,13312.246,13449.119,13233.901,13765.289,13551.244,13572.764,13050.324,13445.498,13076.639,13371.1719
87,13800.48,13545.828,13855.574,13683.448,14045.665,13895.089,13816.958,13640.674,13614.19,13667.775,13756.5681
88,13810.168,13406.143,13895.775,13761.93,13847.266,13825.014,13683.123,13639.08,13654.457,13681.947,13720.4903
89,13335.989,12857.499,13564.425,13143.664,13144.691,13481.95,13288.239,13242.168,12998.595,13256.389,13231.3609
90,12283.894,12097.46,12522.967,12356.162,12406.639,12579.428,12365.008,12395.432,12297.268,12444.068,12374.8326
91,11262.798,11159.666,11575.536,11300.256,11617.409,11627.501,11401.527,11372.277,11469.783,11385.815,11417.2568
92,10495.076,10461.174,10601.696,10353.592,10670.365,10668.918,10365.735,10404.991,10797.415,10505.147,10532.4109
93,9841.592,9984.023,9938.903,9769.804,9941.987,10079.373,9702.434,9877.352,9925.799,9872.839,9893.4106
94,9508.324,9506.023,9416.506,9342.72,9634.453,9656.86,9434.158,9638.903,9575.354,9544.757,9525.8058
95,9256.674,9406.448,9343.344,9256.653,9572.024,9377.681,9270.9375,9383.463,9099.918,9441.173,9340.83155
96,9788.224,9952.531,10113.688,9717.444,10174.366,10044.039,10061.459,9552.623,10083.641,10056.871,9954.4886
97,10490.192,10565.243,10648.756,10584.693,10709.898,10675.258,10580.84,10387.996,10687.944,10555.774,10588.6594
98,11424.089,11330.128,11413.856,11249.83,11560.426,11375.125,11598.406,11055.241,11571.1875,11502.016,11408.03045
99,12186.755,11938.377,12209.782,12247.326,12050.462,12223.558,12288.069,11859.021,12235.674,12046.871,12128.5895
100,12567.301,12561.559,12896.869,12744.01,12477.791,12754.46,12795.168,12327.296,12712.742,12540.544,12637.774
101,12559.654,12415.844,13123.91,13007.93,12503.65,12813.193,13019.474,12442.104,12725.211,12644.309,12725.5279
102,12212.113,12512.031,12972.886,12795.475,12510.839,12708.131,13046.068,12544.645,12620.92,12683.418,12660.6526
103,12032.764,12484.158,12869.396,12534.029,12381.678,12700.691,12908.941,12287.021,12450.205,12570.367,12521.925
104,11921.6455,12290.23,12628.012,12488.658,12253.592,12487.58,12782.689,12266.169,12134.949,12395.26,12364.87845
105,11936.941,12016.652,12464.657,12525.195,12167.951,12418.4,12549.043,12164.043,12075.184,12208.477,12252.6543
106,11977.67,11939.502,12428.145,12473.442,12151.545,12489.8125,12349.442,12213.568,12173.533,11973.734,12217.03935
107,12174.312,12194.014,12582.016,12727.391,12353.572,12560.916,12596.8125,12396.622,12327.936,12272.129,12418.57205
108,12562.261,12698.807,12823.8125,13129.064,12936.303,12970.188,12921.836,12793.734,12721.97,12559.304,12811.72795
109,13251.232,13213.107,13480.066,13428.518,13664.196,13401.17,13523.664,13262.639,13199.675,13005.064,13342.9331
110,13639.093,13446.768,13664.52,13798.775,14092.376,13853.566,13735.131,13615.16,13604.758,13534.101,13698.4248
111,13813.984,13400.691,13661.729,13815.664,14029.789,13898.787,13790.197,13692.672,13600.057,13687.355,13739.0925
112,13414.883,12854.3125,13306.762,13518.571,13341.994,13363.969,13268.723,13170.539,13236.381,13416.601,13289.27355
113,12499.301,11976.215,12619.746,12382.53,12377.291,12559.559,12434.726,12316.134,12265.769,12511.936,12394.3207
114,11325.117,11108.393,11481.899,11433.791,11521.76,11504.473,11409.815,11432.902,11382.043,11624.502,11422.4695
115,10422.387,10301.402,10622.509,10454.079,10760.333,10631.8955,10553.669,10458.992,10591.582,10617.889,10541.47375
116,9888.074,9909.652,9882.953,9792.106,10193.199,9984.37,9753.595,9747.424,10082.974,9869.509,9910.3856
117,9498.22,9634.413,9462.74,9467.701,9603.719,9603.508,9397.99,9391.483,9547.529,9551.333,9515.8636
118,9272.299,9377.846,9140.409,9180.089,9457.958,9357.193,9258.726,9322.874,9391.477,9285.807,9304.4678
119,9186.253,9328.438,9148.254,9228.181,9468.307,9191.924,9231.577,9218.672,9249.286,9303.165,9255.4057
120,10934.066,10648.074,10944.851,10770.674,11076.408,10945.765,10970.109,10522.932,10915.928,10974.426,10870.3233
121,11753.041,11498.122,11705.262,11793.279,11642.515,11784.545,11817.091,11585.278,11602.859,11804.013,11698.6005
122,12564.258,12195.732,12506.651,12523.623,12455.622,12251.528,12894.749,12001.215,12492.426,12471.502,12435.7306
123,12968.703,12376.74,13090.959,13118.26,12601.197,12856.838,13334.012,12495.226,12928.737,12726.16,12849.6832
124,13057.162,12627.92,13420.117,13213.133,12686.793,13097.158,13381.26,12481.729,13079.984,12947.195,12999.2451
125,12791.916,12386.574,13258.209,13085.77,12428.908,13017.038,13187.203,12664.758,12967.818,12822.841,12861.1035
126,12427.573,12236.92,12946.609,12853.889,12504.65,12864.828,13034.674,12548.967,12780.201,12667.607,12686.5918
127,12286.8125,12223.572,12867.834,12728.157,12428.172,12810.597,12846.279,12360.033,12615.602,12490.149,12565.72075
128,12214.724,12016.555,12795.925,12658.412,12414.264,12727.387,12785.488,12319.982,12401.749,12487.3125,12482.17985
129,12325.949,11978.258,12750.567,12788.475,12560.919,12780.673,12761.244,12123.178,12424.354,12369.539,12486.3156
130,12470.9,12161.778,12838.797,12934.072,12609.766,12938.576,12719.451,12481.168,12651.318,12449.432,12625.5258
131,12776.398,12583.107,13057.668,13414.246,13046.506,13374.78,13159.654,12873.576,12835.11,13137.676,13025.8721
132,13138.352,13065.35,13452.78,13742.364,13620.789,13589.295,13603.078,13293.974,13290.03,13607.653,13440.3665
133,13797.939,13255.867,14039.837,13940.321,14194.997,13871.504,14007.4375,13563.109,13493.213,13646.377,13781.06015
134,13798.469,13104.442,13986.307,14151.178,14055.585,13862.691,13969.144,13428.738,13669.585,13641.459,13766.7598
135,13457.701,12713.79,13494.45,13657.223,13653.236,13536.88,13595.566,12956.209,13186.032,13216.953,13346.804
136,12686.087,11981.06,12696.088,12848.814,12584.762,12709.838,12649.496,12324.633,12423.152,12682.453,12558.6383
137,11534.937,10926.127,11664.322,11605.107,11558.164,11541.193,11501.771,11214.64,11330.677,11639.642,11451.658
138,10504.04,10242.086,10579.033,10745.804,10809.134,10513.184,10500.434,10525.843,10430.995,10833.431,10568.3984
139,9798.997,9682.406,9975.632,9885.927,10113.5625,9925.759,9934.539,9885.715,9884.163,10275.725,9936.24255
140,9525.047,9472.52,9534.839,9449.851,9886.068,9461.023,9498.863,9486.508,9573.0205,9691.907,9557.96465
141,9311.871,9407.059,9391.884,9234.997,9464.293,9174.525,9406.963,9326.549,9281.966,9525.527,9352.5634
142,9242.458,9219.809,9334.158,8996.959,9342.323,9064.025,9428.26,9245.896,9308.94,9223.797,9240.6625
143,9455.877,9462.801,9439.428,9382.525,9453.002,9305.931,9570.092,9431.386,9440.76,9349.329,9429.1131
144,12394.838,11988.16,12437.306,12135.436,12213.606,12105.615,11903.971,11754.576,12142.325,11845.817,12092.165
145,12979.16,12813.259,12941.252,12914.053,12467.91,12607.963,12735.265,12675.155,12728.9795,12690.783,12755.37795
146,13335.666,13247.565,13301.132,13305.582,13069.506,12812.154,13436.666,12667.656,13273.482,13141.175,13159.0584
147,13137.992,12970.057,13308.379,13494.721,12983.242,13046.703,13624.51,12761.199,13468.745,13161.883,13195.7431
148,12986.119,12931.484,13337.583,13385.889,12801.744,12962.196,13523.125,12460.082,13486.336,13042.041,13091.6599
149,12664.58,12666.3955,13236.912,13163.83,12330.216,12936.74,13138.996,12489.152,13300.934,12912.019,12883.97745
150,12488.143,12548.517,12995.492,12915.268,12564.48,12863.605,12987.996,12521.658,13101.518,12721.784,12770.8461
151,12554.028,12535.619,13063.513,12812.338,12468.545,12960.168,12793.668,12345.15,12998.258,12648.861,12718.0148
152,12591.689,12553.668,13085.787,12787.137,12555.709,12911.609,12804.275,12661.179,12888.723,12621.45,12746.1226
153,12798.352,12659.558,13315.04,13176.305,12931.814,13089.221,13087.029,12646.223,12980.873,12770.741,12945.5156
154,13059.895,12979.514,13575.531,13573.49,13171.561,13596.49,13194,13115.045,13266.918,13120.763,13265.3207
155,13370.406,13338.096,13821.654,14154.163,13740.594,14064.503,13622.421,13627.697,13494.155,13915.148,13714.8837
156,13559.828,13537.542,14071.596,14146.375,14113.803,14184.055,13991.654,13716.004,13985.168,14139.232,13944.5257
157,13909.256,13684.148,14304.755,13957.469,14303.75,14022.423,14111.967,13551.098,13947.296,13759.853,13955.2015
158,13454.895,13060.121,13737.887,13782.039,13502.482,13376.061,13825.744,12980.792,13734.332,13282.733,13473.7086
159,12613.277,12195.395,12789.732,12573.264,12871.924,12636.938,12955.729,12263.846,12805.119,12544.672,12624.9896
160,11643.287,11163.295,11732.175,11708.422,11634.83,11704.437,11799.4795,11362.355,11693.745,11671.419,11611.34445
161,10554.967,10298.006,10778.131,10735.319,10766.272,10648.33,10826.53,10498.022,10506.047,10737.635,10634.9259
162,9901.418,9773.832,9959.238,10130.395,9991.956,9958.088,9941.28,9977.334,9829.548,10158.154,9962.1243
163,9465.166,9319.545,9531.408,9546.888,9647.852,9556.436,9551.038,9520.984,9467.292,9940.342,9554.6951
164,9391.825,9256.419,9215.375,9253.86,9382.62,9262.625,9268.209,9198.352,9363.139,9573.935,9316.6359
165,9255.802,9283.579,9145.961,9114.708,9312.07,9098.416,9261.232,9245.933,9285.088,9488.283,9249.1072
166,9328.361,9212.148,9405.564,9216.917,9403.035,9304.943,9525.633,9388.23,9523.646,9273.372,9358.1849
167,9770.5205,9922.187,9974.242,9775.968,9718.955,9850.492,9942.793,9878.545,9933.347,9705.42,9847.24695
168,13427.945,13425.36,13103.707,13176.579,13376.947,13355.722,13054.057,12835.414,13250.08,13268.271,13227.4082
169,13490.012,13638.68,13412.248,13470.75,13283.258,13433.867,13384.701,13497.311,13538.799,13548.76,13469.8386
170,13451.365,13692.676,13504.821,13345.094,13555.34,13493.364,13558.621,13361.476,13504.549,13482.733,13495.0039
171,13169.182,13272.236,13248.244,13421.312,13232.311,13411.514,13543.377,13224.395,13302.293,13406.351,13323.1215
172,13055.365,13233.607,13155.691,13130.202,12940.471,13127.498,13426.42,12973.289,13253.508,13132.055,13142.8106
173,12906.941,12963.557,13194.9375,13021.829,12490.962,13155.596,13079.787,12958.275,13138.154,13001.7705,12991.1809
174,12780.592,12956.498,13166.015,12980.133,12758.384,13168.299,13102.451,13079.998,13150.246,12934.278,13007.6894
175,13059.385,13093.859,13406.965,13165.269,12691.951,13483.446,13036.499,13005.717,13021.289,12853.882,13081.8262
176,13199.166,13266.605,13536.932,13437.895,13004.561,13380.295,13274.369,13534.597,13077.026,13166.461,13287.7907
177,13608.699,13546.957,13869.399,13950.791,13644.738,13628.149,13655.371,13682.17,13435.932,13594.155,13661.6361
178,13958.23,13924.611,14141.875,14286.965,14014.351,14351.034,13715.059,13958.686,13817.119,13959.421,14012.7351
179,14199.649,14131.567,14267.325,14506.197,14336.827,14505.152,14025.915,14192.259,13998.616,14527.83,14269.1337
180,14096.631,13996.23,14269.034,14183.388,14260.917,14535.066,14201.186,13861.848,14196.565,14448.849,14204.9714
181,13606.119,13826.027,14059.126,13677.55,13883.449,13864.389,13808.043,13243.483,13798.71,13829.365,13759.6261
182,12666.252,12799.863,13031.775,12895.596,12813.129,12713.6,12980.545,12270.12,12924.514,12932.814,12802.8208
183,11610.648,11732.565,11835.881,11368.396,11961.646,11743.915,11866.876,11447.771,11744.09,11990.783,11730.2571
184,10832.279,10667.445,10824.637,10673.377,10884.799,10802.686,10636.458,10499.59,10765.8125,10960.986,10754.80695
185,10134.091,9929.69,10123.446,9926.059,10130.04,10053.752,10077.591,10010.969,9914.477,10352.099,10065.2214
186,9752.742,9581.411,9652.803,9452.616,9543.115,9693.714,9480.638,9605.296,9587.821,9979.193,9632.9349
187,9413.098,9261.119,9428.16,9173.463,9472.707,9414.061,9304.103,9337.75,9387.549,9908.211,9410.0221
188,9170.08,9245.778,9266.422,9039.232,9347.804,9333.009,9169.314,9158.831,9400.366,9651.2295,9278.20655
189,9285.92,9342.723,9362.354,9195.922,9427.553,9457.196,9418.873,9274.587,9547.425,9727.728,9404.0281
190,9809.24,9686.668,9894.747,9660.8125,9823.41,10039.598,10069.6875,9772.284,10084.643,9906.259,9874.7349
191,10516.406,10661.281,10742.636,10388.877,10528.005,10690.655,10728.283,10521.292,10746.686,10528.653,10605.2774
192,13476.864,13826.273,13097.193,13414.33,13712.703,13425.16,13027.46,13226.062,13367.182,13380.3545,13395.35815
193,13532.404,13777.793,13354.164,13641.484,13487.787,13550.293,13255.881,13417.361,13489.328,13391.252,13489.7747
194,13454.717,13711.855,13305.023,13246.746,13515.786,13407.004,13270.58,13169.456,13467.656,13245.861,13379.4684
195,13095.227,13276.6,13100.68,13343.62,13244.719,13288.648,13270.305,12881.457,13218.79,13143.924,13186.397
196,12882.451,13125.229,13060.051,13005.744,12848.539,13070.014,13218.021,12702.832,13086.212,12847.8125,12984.69055
197,12801.754,12950.614,13113.458,12907.525,12663.562,13065.769,12979.532,12953.803,12982.391,12669.031,12908.7439
198,12728.758,12890.596,13180.1875,13002.359,12842.264,13311.58,13073.475,12936.164,13011.406,12763.678,12974.04675
199,13245.09,13158.352,13485.975,13306.738,13170.007,13626.3955,13208.053,13248.186,12939.495,12817.221,13220.55125
200,13779.619,13477.425,13798.834,13907.092,13621.735,13751.459,13636.289,13670.606,13305.691,13508.15,13645.69
201,14215.305,13798.486,14190.951,14577.0205,14271.031,14026.699,13879.836,13903.821,13768.035,13876.134,14050.73185
202,14346.922,13991.729,14259.025,14309.535,14547.762,14487.918,13859.165,13972.617,14180.531,14102.145,14205.7349
203,14088.434,13896.977,14097.486,14288.234,14369.715,14321.951,13774.392,13727.775,13925.65,14136.375,14062.6989
204,13479.256,13348.219,13621.81,13781.322,13843.987,13944.494,13600.273,13326.184,13545.173,13701.707,13619.2425
205,12681.916,12595.127,13028.098,12774.578,12948.229,12886.523,12803.467,12344.458,12674.5205,13088.987,12782.59035
206,11717.749,11482.745,11819.485,11673.521,11817.753,11724.25,11798.764,11158.429,11734.865,11983.601,11691.1162
207,10738.334,10667.44,10823.127,10660.861,11064.436,10834.41,10830.116,10212.85,10775.447,11128.238,10773.5259
208,10256.994,9995.429,10021.4375,10093.615,10354.176,10130.759,9862.735,9796.393,10081.371,10401.363,10099.42725
209,9817.752,9520.158,9622.889,9351.089,9793.057,9623.854,9623.84,9426.074,9571.368,10019.598,9636.9679
210,9486.353,9317.333,9267.994,9195.072,9295.32,9269.689,9198.167,9199.944,9263.094,9784.799,9327.7765
211,9303.665,9143.751,9257,9118.206,9310.226,9133.562,9144.882,9378.467,9272.493,9696.517,9275.8769
212,9304.4795,9335.96,9341.249,9381.521,9459.806,9413.766,9292.489,9517.865,9475.681,9684.889,9420.77055
213,9808.256,9764.105,9800.102,9861.173,9934.785,9910.665,9768.303,9792.749,9975.33,10019.21,9863.4678
214,10389.109,10344.794,10642.988,10503.661,10575.848,10670.763,10536.111,10414.721,10670.3545,10464.542,10521.28915
215,10990.837,11223.915,11466.73,11402.323,11300.322,11272.686,11219.067,11093.202,11294.568,11272.369,11253.6019
216,13533.512,13628.185,13167.826,13453.936,13632.644,13516.969,13004.906,13323.477,13179.084,13347.401,13378.794
217,13495.612,13558.354,13443.625,13480.984,13273.48,13582.279,13183.266,13457.295,13275.275,13223.002,13397.3172
218,13367.731,13283.125,13329.186,13147.778,13405.134,13355.779,13194.133,13037.6875,13236.818,13039.505,13239.68765
219,13060.518,12983.578,13178.889,12970.652,13093.707,13184.012,13168.287,12797.195,13072.56,12857.629,13036.7027
220,12978.141,12687.674,13144.873,12867.278,12848.725,13101.418,13073.102,12693.988,12978.047,12648.5,12902.1746
221,12904.209,12722.58,13111.6,12770.936,12925.074,13231.24,12956.82,12982.102,13007.83,12594.893,12920.7284
222,13063.726,12872.402,13307.273,12951.78,13138.907,13620.223,13224.451,13170.213,13198.385,12738.066,13128.5426
223,13451.838,13393.153,13679.445,13579.045,13768.525,13978.047,13591.605,13621.798,13386.204,13128.447,13557.8107
224,14085.521,13716.967,14142.977,14025.992,14118.011,14130.332,14038.994,13887.188,13839.932,13799.062,13978.4976
225,14435.384,13931.22,14320.346,14321.584,14527.107,14184.566,14021.199,13840.215,14136.123,13953.174,14167.0918
226,14264.035,13885.458,14003.17,13769.664,14500.025,14162.408,13732.668,13428.167,14192.601,13823.121,13976.1317
227,13630.196,13387.662,13377.66,13495.404,13673.678,13701.891,13345.756,12986.835,13467.344,13369.705,13443.6131
228,12624.379,12472.209,12484.531,12628.893,12901.682,12852.649,12788.158,12418.684,12709.938,12460.578,12634.1701
229,11755.099,11384.779,11650.049,11642.156,11735.014,11635.484,11798.203,11366.7,11625.586,11551.986,11614.5056
230,10760.7295,10440.735,10567.854,10580.346,10820.107,10611.568,10771.904,10251.948,10854.545,10623.22,10628.29565
231,10206.023,9834.117,9916.919,9989.596,10286.94,10053.304,10078.391,9511.626,10117.299,10034.345,10002.856
232,9923.781,9629.967,9445.436,9738.647,9890.974,9671.576,9477.227,9357.834,9603.777,9677.277,9641.6496
233,9611.02,9434.306,9335.892,9261.615,9592.254,9306.521,9433.828,9198.24,9251.071,9545.179,9396.9926
234,9432.13,9036.456,9166.868,9265.567,9265.952,9105.609,9168.482,9142.744,9046.744,9625.247,9225.5799
235,9384.484,9270.87,9400.661,9294.483,9401.359,9254.876,9303.705,9433.607,9373.535,9653.86,9377.144
236,9832.728,9694.164,9791.747,9876.125,9854.712,9881.887,9752.9,9835.539,9853.1045,9797.451,9817.03575
237,10477.759,10433.339,10490.419,10635.437,10533.164,10558.458,10440.565,10488.092,10602.969,10418.466,10507.8668
238,11138.566,10899.542,11334.861,11270.824,11263.025,11239.834,11200.591,11056.786,11325.25,11105.169,11183.4448
239,11618.495,11481.698,11845.216,12010.602,11710.031,11748.943,11728.053,11610.487,11744.452,11657.381,11715.5358
